"citizen","geo","time","values","iso2"
"Pakistan","Austria",2016-12-31,170,"AT"
"Pakistan","Belgium",2016-12-31,10,"BE"
"Pakistan","Bulgaria",2016-12-31,160,"BG"
"Pakistan","Switzerland",2016-12-31,10,"CH"
"Pakistan","Cyprus",2016-12-31,20,"CY"
"Pakistan","Germany (until 1990 former territory of the FRG)",2016-12-31,430,"DE"
"Pakistan","Denmark",2016-12-31,5,"DK"
"Pakistan","Greece",2016-12-31,595,"EL"
"Pakistan","Spain",2016-12-31,10,"ES"
"Pakistan","European Union (28 countries)",2016-12-31,2565,"EU28"
"Pakistan","France",2016-12-31,165,"FR"
"Pakistan","Croatia",2016-12-31,20,"HR"
"Pakistan","Hungary",2016-12-31,50,"HU"
"Pakistan","Ireland",2016-12-31,5,"IE"
"Pakistan","Italy",2016-12-31,655,"IT"
"Pakistan","Netherlands",2016-12-31,5,"NL"
"Pakistan","Poland",2016-12-31,5,"PL"
"Pakistan","Sweden",2016-12-31,5,"SE"
"Pakistan","Slovenia",2016-12-31,20,"SI"
"Pakistan","Slovakia",2016-12-31,5,"SK"
"Pakistan","Total",2016-12-31,2575,"TOTAL"
"Pakistan","United Kingdom",2016-12-31,235,"UK"
"Palestine","Belgium",2016-12-31,70,"BE"
"Palestine","Greece",2016-12-31,110,"EL"
"Palestine","Spain",2016-12-31,20,"ES"
"Palestine","European Union (28 countries)",2016-12-31,265,"EU28"
"Palestine","France",2016-12-31,10,"FR"
"Palestine","Hungary",2016-12-31,5,"HU"
"Palestine","Italy",2016-12-31,20,"IT"
"Palestine","Netherlands",2016-12-31,5,"NL"
"Palestine","Romania",2016-12-31,5,"RO"
"Palestine","Sweden",2016-12-31,15,"SE"
"Palestine","Total",2016-12-31,270,"TOTAL"
"Romania","Germany (until 1990 former territory of the FRG)",2016-12-31,5,"DE"
"Romania","European Union (28 countries)",2016-12-31,5,"EU28"
"Romania","Total",2016-12-31,5,"TOTAL"
"Romania","United Kingdom",2016-12-31,5,"UK"
"Serbia","Austria",2016-12-31,25,"AT"
"Serbia","Belgium",2016-12-31,5,"BE"
"Serbia","Switzerland",2016-12-31,10,"CH"
"Serbia","Germany (until 1990 former territory of the FRG)",2016-12-31,330,"DE"
"Serbia","European Union (28 countries)",2016-12-31,570,"EU28"
"Serbia","France",2016-12-31,60,"FR"
"Serbia","Italy",2016-12-31,15,"IT"
"Serbia","Luxembourg",2016-12-31,5,"LU"
"Serbia","Netherlands",2016-12-31,80,"NL"
"Serbia","Norway",2016-12-31,5,"NO"
"Serbia","Romania",2016-12-31,10,"RO"
"Serbia","Sweden",2016-12-31,35,"SE"
"Serbia","Slovenia",2016-12-31,5,"SI"
"Serbia","Total",2016-12-31,585,"TOTAL"
